PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,EFG_PCT,TS_PCT,USG_PCT,NET_RATING,OFF_RATING,DEF_RATING,PIE,PLAYER_HEIGHT,PLAYER_WEIGHT,AGE,SALARY,SALARY_M,PER_APPROX,BPM_APPROX,VORP_APPROX,WIN_SHARES_APPROX,AGE_CURVE_FACTOR,PROJECTED_VALUE,VALUE_SCORE,AGE_ADJ,VALUE_SCORE_ADJ,CAP_PCT,SALARY_TIER,MARKET_VALUE_M,SALARY_SURPLUS_M,CONTRACT_VALUE_RATIO,PLAY_STYLE,PLAY_STYLE_CN,OFFENSIVE_ROLE,DEFENSIVE_ROLE,POSITIONS,POSITION_FLEX,FIT_VERSATILITY_SCORE,PERF_SCORE_NORM,CONTRACT_SCORE_NORM,FIT_SCORE_NORM,TRADE_VALUE,TRADE_VALUE_TIER,SURPLUS_VALUE_M,CONTRACT_TYPE,CONTRACT_TYPE_CN,YEARS_REMAINING,TOTAL_CONTRACT_VALUE,TRADE_RESTRICTIONS,TRADE_KICKER_LIKELY,EXTENSION_ELIGIBLE,CONTRACT_FLEXIBILITY,SALARY_MATCH_MIN,SALARY_MATCH_MAX
1630217,Desmond Bane,ORL,52,33.9,19.4,4.2,4.2,0.9,0.5,0.468,0.357,0.93,0.5266666666666667,0.581813819577735,0.226,1.1,113.4,112.3,0.102,6-6,215.0,27.0,36725670.0,36.73,18.17,2.07,1.82,5.43,1.0,18.17,68.0,0,68.0,24.01,MAX,18.8,-17.93,0.51,ROLE_PLAYER,角色球員型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,59.2,69.6,9.1,50.2,49.6,QUALITY_STARTER,-17.93,HIGH_VALUE,高薪,3,110.19,DIFFICULT_TO_MATCH,False,NOT_YET_ELIGIBLE,15.0,0.0,46.16
1630245,Ayo Dosunmu,MIN,47,26.4,15.1,2.9,3.6,0.8,0.3,0.516,0.451,0.858,0.6055045871559632,0.6338146406984553,0.202,-4.4,110.6,115.0,0.111,6-4,201.0,26.0,7518519.0,7.52,16.31,-0.05,0.61,3.43,1.0,16.31,61.2,0,61.2,4.92,ROLE_PLAYER,14.72,7.2,1.96,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,48.5,62.6,38.5,34.9,49.6,QUALITY_STARTER,7.2,ROLE_PLAYER,角色球員,2,15.04,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.02
1631095,Jabari Smith Jr.,HOU,51,35.1,15.2,7.0,1.9,0.8,1.0,0.436,0.36,0.771,0.52,0.5552308591466978,0.175,5.0,117.2,112.2,0.09,6-11,220.0,22.0,12350392.0,12.35,16.53,2.66,2.12,5.01,0.89,14.71,58.0,5,63.0,8.07,MID_LEVEL,15.8,3.45,1.28,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,C/PF,2,53.2,64.5,24.7,41.6,48.8,QUALITY_STARTER,3.45,ROOKIE_EXT,新秀延長,4,49.4,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,19.85
1629640,Keldon Johnson,SAS,52,23.8,13.5,5.9,1.4,0.7,0.2,0.552,0.389,0.787,0.6129032258064515,0.6463040980467254,0.195,4.4,113.3,108.9,0.131,6-6,220.0,26.0,17500000.0,17.5,16.33,2.35,1.37,3.42,1.0,16.33,69.0,0,69.0,11.44,MID_LEVEL,19.4,1.9,1.11,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,47.1,70.6,21.3,32.9,48.8,QUALITY_STARTER,1.9,MID_LEVEL,中產,2,35.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,25.0
1628976,Wendell Carter Jr.,ORL,50,29.5,11.7,7.3,2.1,0.8,0.7,0.498,0.337,0.787,0.5654761904761905,0.6073504983388704,0.154,1.0,112.7,111.7,0.094,6-10,270.0,26.0,10850000.0,10.85,17.18,1.64,1.36,4.29,1.0,17.18,60.1,0,60.1,7.09,MID_LEVEL,14.06,3.21,1.3,STRETCH_BIG,空間型大個子,FINISHER,LIMITED_DEFENDER,PF/SF,2,55.9,61.5,25.1,45.5,48.4,QUALITY_STARTER,3.21,MID_LEVEL,中產,2,21.7,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,18.35
1630183,Jaden McDaniels,MIN,53,32.1,14.9,4.2,2.8,0.9,1.0,0.518,0.45,0.845,0.5825688073394495,0.623118099698896,0.177,5.9,117.6,111.6,0.087,6-9,185.0,25.0,24858622.0,24.86,17.47,4.06,2.62,5.03,0.98,17.12,64.0,0,64.0,16.25,NEAR_MAX,16.4,-8.46,0.66,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,59.2,65.5,12.1,50.2,48.3,QUALITY_STARTER,-8.46,HIGH_VALUE,高薪,3,74.58,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,32.36
1628436,Luke Kornet,SAS,42,23.4,7.5,6.8,2.0,0.5,1.2,0.649,0.0,0.793,0.6666666666666666,0.6970260223048327,0.101,3.8,112.3,108.5,0.113,7-1,250.0,30.0,11000000.0,11.0,17.32,3.82,1.45,2.88,0.94,16.28,67.4,-2,65.4,7.19,MID_LEVEL,17.24,6.24,1.57,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,C/PF,2,43.5,66.9,30.6,27.8,48.1,QUALITY_STARTER,6.24,MID_LEVEL,中產,2,22.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,18.5
1641757,Jordan Miller,LAC,32,19.8,9.3,3.2,1.7,0.7,0.2,0.515,0.362,0.787,0.5901639344262296,0.6342062193126023,0.19,-0.1,112.3,112.4,0.109,6-5,194.0,26.0,2191897.0,2.19,12.48,-0.34,0.27,1.34,1.0,12.48,46.0,0,46.0,1.43,MINIMUM_PLUS,7.0,4.81,3.2,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,PG/SG,2,47.5,47.0,63.6,33.5,47.8,QUALITY_STARTER,4.81,MINIMUM,底薪,1,2.19,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.63
1629628,RJ Barrett,TOR,30,29.5,18.6,5.3,3.6,0.8,0.3,0.479,0.34,0.695,0.5422535211267606,0.5716744529136956,0.254,4.0,117.2,113.2,0.112,6-6,214.0,25.0,27705357.0,27.71,18.06,2.23,0.95,2.71,0.98,17.7,65.9,0,65.9,18.11,NEAR_MAX,17.54,-10.17,0.63,ROLE_PLAYER,角色球員型,SECONDARY_SCORER,LIMITED_DEFENDER,PG/SG,2,53.8,67.5,11.5,42.5,47.2,QUALITY_STARTER,-10.17,HIGH_VALUE,高薪,3,83.13,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,35.21
1628368,De'Aaron Fox,SAS,43,32.4,19.5,4.0,6.2,1.2,0.3,0.479,0.349,0.79,0.5496688741721855,0.5813260195564036,0.244,5.1,116.4,111.4,0.117,6-3,185.0,28.0,37096620.0,37.1,20.4,3.88,2.08,4.81,0.99,20.2,75.6,0,75.6,24.25,MAX,25.6,-11.5,0.69,PLAYMAKER,組織者型,SECONDARY_SCORER,LIMITED_DEFENDER,PG,1,38.8,77.4,12.8,21.0,47.2,QUALITY_STARTER,-11.5,HIGH_VALUE,高薪,3,111.3,DIFFICULT_TO_MATCH,False,NOT_YET_ELIGIBLE,15.0,0.0,46.62
201939,Stephen Curry,GSW,39,31.3,27.2,3.5,4.8,1.1,0.4,0.468,0.391,0.931,0.5837696335078534,0.6358705816345613,0.311,2.3,118.0,115.8,0.145,6-2,185.0,37.0,59606817.0,59.61,20.84,4.84,2.12,4.31,0.55,11.46,83.6,-5,78.6,38.96,SUPERMAX,20.02,-39.59,0.34,VERSATILE_SCORER,多元得分手型,PRIMARY_SCORER,LIMITED_DEFENDER,PG,1,38.3,80.5,5.7,20.3,46.8,QUALITY_STARTER,-39.59,SUPERMAX,超級頂薪,2,119.22,NTC|HARD_TO_MATCH,True,EXTENSION_ELIGIBLE_LIMITED,0.0,0.0,74.76
1627751,Jakob Poeltl,TOR,21,25.3,9.7,7.7,2.1,0.8,0.5,0.693,0.0,0.596,0.7000000000000001,0.6960390355912743,0.141,-0.7,111.9,112.5,0.108,7-0,253.0,30.0,19500000.0,19.5,18.92,2.38,0.59,1.7,0.94,17.78,65.1,-2,63.1,12.75,MID_LEVEL,15.86,-3.64,0.81,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,C/PF,2,54.0,64.6,15.2,42.8,46.8,QUALITY_STARTER,-3.64,MID_LEVEL,中產,2,39.0,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,27.0
1629011,Mitchell Robinson,NYK,38,19.8,4.8,8.9,1.0,0.8,1.1,0.69,0.0,0.381,0.6774193548387097,0.6237006237006237,0.09,8.1,118.8,110.7,0.109,7-0,240.0,27.0,12954546.0,12.95,16.64,3.7,1.09,2.12,1.0,16.64,59.8,0,59.8,8.46,MID_LEVEL,13.88,0.93,1.07,ROLE_PLAYER,角色球員型,FINISHER,REBOUNDER,C/PF,2,52.9,61.2,20.4,41.2,46.0,QUALITY_STARTER,0.93,MID_LEVEL,中產,2,25.9,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,20.45
1629023,P.J. Washington,DAL,38,30.6,14.0,7.1,1.9,1.0,1.3,0.446,0.305,0.661,0.4916666666666666,0.5220763723150358,0.203,-7.7,104.3,111.9,0.095,6-7,230.0,27.0,14152174.0,14.15,16.99,-1.22,0.23,3.35,1.0,16.99,49.9,0,49.9,9.25,MID_LEVEL,7.97,-6.18,0.56,ROLE_PLAYER,角色球員型,FINISHER,VERSATILE_DEFENDER,SF/SG,2,74.2,51.0,10.1,71.7,46.0,QUALITY_STARTER,-6.18,MID_LEVEL,中產,2,28.3,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,21.65
1630180,Saddiq Bey,NOP,48,30.4,16.6,5.8,2.4,0.9,0.0,0.45,0.345,0.842,0.5236220472440946,0.5739972337482712,0.204,-3.9,113.5,117.4,0.114,6-8,215.0,26.0,6118644.0,6.12,15.75,-0.89,0.41,3.89,1.0,15.75,58.5,0,58.5,4.0,ROLE_PLAYER,13.1,6.98,2.14,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,39.2,59.9,42.1,21.6,45.9,QUALITY_STARTER,6.98,ROLE_PLAYER,角色球員,2,12.24,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,12.49
1628973,Jalen Brunson,NYK,49,34.7,27.4,3.3,6.1,0.7,0.1,0.47,0.372,0.847,0.5408653846153846,0.5855701829372542,0.305,6.6,121.9,115.3,0.137,6-2,190.0,29.0,34944001.0,34.94,20.85,4.39,2.76,6.0,0.97,20.22,80.6,-2,78.6,22.84,MAX,28.6,-6.34,0.82,VERSATILE_SCORER,多元得分手型,PRIMARY_SCORER,LIMITED_DEFENDER,PG,1,27.0,80.5,15.4,4.1,45.1,QUALITY_STARTER,-6.34,HIGH_VALUE,高薪,3,104.82,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,43.92
1629048,Goga Bitadze,ORL,42,16.0,5.9,5.0,1.2,0.7,1.2,0.687,0.2,0.731,0.6944444444444444,0.7146317829457365,0.117,1.3,111.1,109.9,0.122,6-11,250.0,26.0,8333333.0,8.33,14.94,2.92,0.84,1.7,1.0,14.94,59.2,0,59.2,5.44,ROLE_PLAYER,13.52,5.19,1.62,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,C/PF,2,43.3,60.6,31.6,27.5,45.1,QUALITY_STARTER,5.19,ROLE_PLAYER,角色球員,2,16.66,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.83
1630551,Justin Champagnie,WAS,49,19.2,7.7,5.7,1.1,0.8,0.6,0.498,0.317,0.757,0.5508474576271186,0.586890243902439,0.151,-10.1,110.0,120.1,0.104,6-6,206.0,24.0,2349578.0,2.35,13.45,-3.42,-0.34,2.14,0.96,12.91,42.6,3,45.6,1.54,MINIMUM_PLUS,6.9,4.55,2.94,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,44.0,46.6,58.3,28.5,45.0,QUALITY_STARTER,4.55,ROOKIE_SCALE,新秀合約,1,2.35,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,4.95
1630692,Jordan Goodwin,PHX,51,22.1,8.7,4.7,2.3,1.5,0.2,0.403,0.35,0.707,0.4939024390243902,0.5086529466791394,0.175,6.5,113.8,107.2,0.098,6-3,215.0,27.0,2349578.0,2.35,12.72,0.69,0.77,2.43,1.0,12.72,42.3,0,42.3,1.54,MINIMUM_PLUS,6.07,3.72,2.58,ROLE_PLAYER,角色球員型,FINISHER,PERIMETER_STOPPER,PG,1,53.5,43.2,51.0,42.1,44.9,QUALITY_STARTER,3.72,MINIMUM,底薪,1,2.35,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.95
1630643,Jay Huff,IND,54,19.8,8.6,3.8,1.3,0.5,1.9,0.467,0.319,0.842,0.573529411764706,0.5903349807797913,0.17,-8.5,103.3,111.8,0.094,7-1,240.0,28.0,2349578.0,2.35,13.41,-1.57,0.12,2.43,0.99,13.28,41.5,0,41.5,1.54,MINIMUM_PLUS,5.88,3.53,2.5,ROLE_PLAYER,角色球員型,FINISHER,RIM_PROTECTOR,C/PF,2,55.5,42.4,49.4,44.9,44.8,QUALITY_STARTER,3.53,MINIMUM,底薪,1,2.35,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.95
1626162,Kelly Oubre Jr.,PHI,31,32.7,14.3,4.6,1.5,1.3,0.6,0.478,0.379,0.756,0.5694444444444444,0.594248670212766,0.17,0.4,116.0,115.6,0.082,6-8,203.0,30.0,8382150.0,8.38,15.39,1.49,0.9,2.64,0.94,14.47,49.3,-2,47.3,5.48,ROLE_PLAYER,7.32,-1.06,0.87,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,VERSATILE_DEFENDER,SF/SG,2,69.6,48.4,16.4,65.1,44.6,QUALITY_STARTER,-1.06,ROLE_PLAYER,角色球員,2,16.76,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,15.88
1630314,Brandon Williams,DAL,45,21.8,12.6,2.8,3.6,1.0,0.2,0.464,0.218,0.781,0.4947916666666667,0.5545774647887324,0.244,-0.5,112.0,112.5,0.108,6-1,190.0,26.0,2270735.0,2.27,14.13,-0.71,0.32,2.35,1.0,14.13,48.3,0,48.3,1.48,MINIMUM_PLUS,7.57,5.3,3.33,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG,1,32.5,49.4,66.2,12.0,44.2,QUALITY_STARTER,5.3,MINIMUM,底薪,1,2.27,NONE,False,EXTENSION_ELIGIBLE,95.0,0.0,4.79
1628970,Miles Bridges,CHA,53,32.2,18.2,6.1,3.5,0.5,0.5,0.449,0.327,0.845,0.5206896551724138,0.5657796568017905,0.228,-0.4,116.6,116.9,0.113,6-7,225.0,27.0,25000000.0,25.0,17.48,0.72,1.18,5.05,1.0,17.48,65.6,0,65.6,16.34,NEAR_MAX,17.36,-7.64,0.69,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,43.5,67.1,12.8,27.8,43.7,QUALITY_STARTER,-7.64,HIGH_VALUE,高薪,3,75.0,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,32.5
1642844,Dylan Harper,SAS,41,21.4,10.7,3.3,3.5,0.9,0.4,0.457,0.252,0.738,0.4893617021276595,0.5204280155642023,0.223,7.4,114.1,106.7,0.105,6-5,215.0,19.0,12370320.0,12.37,13.7,0.92,0.65,2.04,0.72,9.86,46.1,5,51.1,8.08,MID_LEVEL,8.66,-3.71,0.7,ROLE_PLAYER,角色球員型,FINISHER,SOLID_DEFENDER,PG/SG,2,63.3,52.3,13.0,56.1,43.4,QUALITY_STARTER,-3.71,ROOKIE_EXT,新秀延長,4,49.48,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,19.87
1630598,Aaron Wiggins,OKC,39,23.8,10.7,3.5,1.8,1.0,0.6,0.445,0.392,0.735,0.5511363636363635,0.5708493384549722,0.19,8.5,113.0,104.6,0.091,6-5,190.0,27.0,10102802.0,10.1,12.72,2.32,1.02,2.0,1.0,12.72,44.6,0,44.6,6.6,MID_LEVEL,6.65,-3.45,0.66,THREE_AND_D,3D 球員型,FLOOR_SPACER,VERSATILE_DEFENDER,PG/SG,2,73.2,45.6,12.1,70.2,43.4,QUALITY_STARTER,-3.45,MID_LEVEL,中產,2,20.2,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,17.6
1642867,Collin Murray-Boyles,TOR,43,22.2,7.9,5.0,2.1,0.9,0.9,0.553,0.348,0.639,0.5833333333333334,0.597037484885127,0.146,0.4,109.8,109.4,0.09,6-7,245.0,20.0,6332520.0,6.33,15.02,0.67,0.65,2.43,0.78,11.72,47.6,5,52.6,4.14,ROLE_PLAYER,9.56,3.23,1.51,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,SF/SG,2,49.3,53.8,29.4,36.1,43.3,QUALITY_STARTER,3.23,ROOKIE_EXT,新秀延長,4,25.32,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,50.0,0.0,12.91
1631222,Jake LaRavia,LAL,52,27.0,9.4,4.1,1.9,1.4,0.5,0.462,0.321,0.755,0.5273972602739726,0.5714980544747081,0.144,-3.0,114.7,117.7,0.072,6-7,235.0,24.0,6000000.0,6.0,13.6,-0.72,0.46,3.23,0.96,13.06,37.9,3,40.9,3.92,ROLE_PLAYER,5.72,-0.28,0.95,ROLE_PLAYER,角色球員型,FINISHER,VERSATILE_DEFENDER,SF/SG,2,74.2,41.8,18.0,71.7,43.3,QUALITY_STARTER,-0.28,ROOKIE_SCALE,新秀合約,1,6.0,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,12.25
1626181,Norman Powell,MIA,45,30.6,23.0,3.6,2.6,1.2,0.2,0.474,0.396,0.843,0.5648148148148149,0.6161594513501929,0.262,2.6,115.0,112.4,0.118,6-3,215.0,32.0,20482758.0,20.48,17.59,3.22,1.83,4.1,0.86,15.13,72.1,-2,70.1,13.39,NEAR_MAX,19.09,-1.39,0.93,SCORING_GUARD,得分後衛型,SECONDARY_SCORER,LIMITED_DEFENDER,PG,1,32.5,71.8,17.6,12.0,43.3,QUALITY_STARTER,-1.39,HIGH_VALUE,高薪,3,61.44,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,27.98
1629656,Quentin Grimes,PHI,48,29.9,12.7,3.8,3.6,0.9,0.4,0.439,0.341,0.859,0.5319148936170213,0.5899293942772202,0.172,0.6,112.5,111.9,0.092,6-4,210.0,25.0,8741209.0,8.74,14.78,0.69,0.98,3.59,0.98,14.48,52.2,0,52.2,5.71,ROLE_PLAYER,9.32,0.58,1.07,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PG/SG,2,55.9,53.4,20.4,45.5,43.2,QUALITY_STARTER,0.58,ROLE_PLAYER,角色球員,2,17.48,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,16.24
1630188,Jalen Smith,CHI,43,20.2,10.2,6.9,1.3,0.4,0.8,0.488,0.379,0.718,0.5855263157894738,0.610924772400575,0.186,4.8,118.1,113.3,0.115,6-8,244.0,25.0,9000000.0,9.0,15.13,1.89,0.86,2.23,0.98,14.83,58.3,0,58.3,5.88,ROLE_PLAYER,12.98,3.98,1.44,ROLE_PLAYER,角色球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,41.1,59.7,27.9,24.3,42.9,QUALITY_STARTER,3.98,ROLE_PLAYER,角色球員,2,18.0,NONE,False,EXTENSION_ELIGIBLE,75.0,0.0,16.5
1629614,Andrew Nembhard,IND,43,32.1,17.4,3.0,7.5,0.9,0.2,0.441,0.364,0.816,0.5108695652173912,0.5591259640102827,0.235,-9.7,108.7,118.4,0.111,6-4,191.0,26.0,18102000.0,18.1,18.61,-1.79,0.07,4.35,1.0,18.61,60.1,0,60.1,11.83,MID_LEVEL,14.06,-4.04,0.78,PLAYMAKER,組織者型,PRIMARY_PLAYMAKER,LIMITED_DEFENDER,PG/SG,2,47.5,61.5,14.6,33.5,42.8,QUALITY_STARTER,-4.04,MID_LEVEL,中產,2,36.2,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,25.6
1642263,Reed Sheppard,HOU,52,24.7,12.6,2.6,3.0,1.4,0.6,0.425,0.383,0.776,0.5363636363636364,0.54858934169279,0.207,4.2,114.1,109.9,0.099,6-2,185.0,21.0,10603560.0,10.6,13.58,1.59,1.17,2.95,0.84,11.41,49.6,5,54.6,6.93,MID_LEVEL,10.76,0.16,1.02,TWO_WAY_WING,雙向側翼型,FLOOR_SPACER,VERSATILE_DEFENDER,PG,1,51.6,55.9,19.4,39.3,42.6,QUALITY_STARTER,0.16,ROOKIE_EXT,新秀延長,4,42.4,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,18.1
1630193,Immanuel Quickley,TOR,51,32.4,17.0,4.4,6.1,1.3,0.1,0.445,0.378,0.805,0.5413533834586466,0.5796508456082924,0.209,3.6,114.6,111.0,0.12,6-2,190.0,26.0,32500000.0,32.5,18.87,2.93,2.07,5.28,1.0,18.87,74.0,0,74.0,21.24,MAX,24.0,-8.5,0.74,PLAYMAKER,組織者型,SECONDARY_PLAYMAKER,LIMITED_DEFENDER,PG,1,27.0,75.8,13.8,4.1,42.4,QUALITY_STARTER,-8.5,HIGH_VALUE,高薪,3,97.5,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,40.88
1630541,Moses Moody,GSW,52,24.9,11.4,3.3,1.5,1.0,0.6,0.435,0.401,0.774,0.5681818181818181,0.5942452043369475,0.17,3.4,111.3,108.0,0.082,6-5,211.0,23.0,11574074.0,11.57,12.41,1.25,1.07,2.72,0.93,11.54,42.0,3,45.0,7.56,MID_LEVEL,6.75,-4.82,0.58,THREE_AND_D,3D 球員型,FLOOR_SPACER,VERSATILE_DEFENDER,PG/SG,2,69.6,46.0,10.5,65.1,41.9,QUALITY_STARTER,-4.82,ROOKIE_EXT,新秀延長,4,46.28,ROOKIE_EXT_WAIT,False,NOT_YET_ELIGIBLE,40.0,0.0,19.07
1631169,Josh Minott,BKN,33,15.9,5.8,3.6,1.0,0.7,0.4,0.507,0.442,0.769,0.6341463414634148,0.651392632524708,0.135,5.3,116.3,111.0,0.098,6-8,205.0,23.0,2378870.0,2.38,11.23,1.31,0.44,1.0,0.93,10.44,39.9,3,42.9,1.56,MINIMUM_PLUS,6.22,3.84,2.61,THREE_AND_D,3D 球員型,FLOOR_SPACER,LIMITED_DEFENDER,SF/SG,2,43.0,43.8,51.6,27.0,41.6,QUALITY_STARTER,3.84,ROOKIE_SCALE,新秀合約,1,2.38,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,95.0,0.0,5.01
1626167,Myles Turner,MIL,49,28.5,12.9,5.7,1.6,0.7,1.7,0.441,0.386,0.756,0.5510204081632653,0.5846627991298042,0.184,-2.2,112.5,114.7,0.089,6-11,250.0,29.0,25318251.0,25.32,15.78,1.31,1.17,3.73,0.97,15.31,53.2,-2,51.2,16.55,NEAR_MAX,8.72,-16.6,0.34,STRETCH_BIG,空間型大個子,FLOOR_SPACER,RIM_PROTECTOR,C/PF,2,62.2,52.4,5.7,54.5,41.2,QUALITY_STARTER,-16.6,HIGH_VALUE,高薪,3,75.96,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,32.82
201942,DeMar DeRozan,SAC,55,32.4,18.7,3.2,3.8,1.2,0.3,0.497,0.342,0.861,0.5225563909774436,0.5947837150127226,0.215,-12.0,109.6,121.6,0.111,6-6,220.0,36.0,24570000.0,24.57,17.78,-1.86,0.06,5.37,0.62,11.02,63.4,-5,58.4,16.06,NEAR_MAX,9.13,-15.44,0.37,TWO_WAY_WING,雙向側翼型,FINISHER,LIMITED_DEFENDER,PG/SG,2,50.4,59.8,6.3,37.6,40.9,QUALITY_STARTER,-15.44,HIGH_VALUE,高薪,3,73.71,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,32.07
203083,Andre Drummond,PHI,39,20.0,7.0,8.7,0.9,0.5,0.9,0.502,0.373,0.629,0.5545454545454546,0.5641521598968408,0.147,-3.2,111.3,114.5,0.115,6-11,279.0,32.0,5000000.0,5.0,15.24,-1.36,0.13,2.01,0.86,13.11,48.2,-2,46.2,3.27,ROLE_PLAYER,6.7,1.7,1.34,STRETCH_BIG,空間型大個子,FLOOR_SPACER,REBOUNDER,C/PF,2,54.0,47.2,25.9,42.8,40.8,QUALITY_STARTER,1.7,ROLE_PLAYER,角色球員,2,10.0,NONE,False,EXTENSION_ELIGIBLE_LIMITED,75.0,0.0,10.25
1628381,John Collins,LAC,50,27.8,13.9,5.1,0.9,0.8,0.8,0.566,0.436,0.783,0.6421052631578948,0.6667306216423639,0.182,0.0,114.7,114.7,0.098,6-9,226.0,28.0,26580000.0,26.58,16.62,2.26,1.5,3.91,0.99,16.45,61.9,0,61.9,17.37,NEAR_MAX,15.14,-11.44,0.57,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,PF/SF,2,42.0,63.3,10.3,25.6,40.6,QUALITY_STARTER,-11.44,HIGH_VALUE,高薪,3,79.74,NONE,False,NOT_YET_ELIGIBLE,40.0,0.0,34.08
1629637,Jaxson Hayes,LAL,43,17.3,6.5,3.8,0.8,0.4,0.6,0.767,1.0,0.641,0.7714285714285715,0.7572227399813607,0.114,-2.3,112.8,115.1,0.1,7-0,220.0,25.0,3449324.0,3.45,13.37,1.09,0.58,1.68,0.98,13.1,47.1,0,47.1,2.25,MINIMUM_PLUS,7.28,3.83,2.11,STRETCH_BIG,空間型大個子,FLOOR_SPACER,LIMITED_DEFENDER,C/PF,2,40.9,48.2,41.5,24.0,40.5,QUALITY_STARTER,3.83,ROLE_PLAYER,角色球員,2,6.9,NONE,False,EXTENSION_ELIGIBLE,85.0,0.0,7.15
1641717,Cason Wallace,OKC,51,26.7,8.3,3.1,2.2,2.1,0.3,0.432,0.357,0.75,0.5205479452054794,0.5423418714061684,0.133,12.8,116.6,103.9,0.072,6-3,195.0,22.0,5820240.0,5.82,12.88,3.9,2.04,2.97,0.89,11.46,40.0,5,45.0,3.8,ROLE_PLAYER,6.75,0.93,1.16,ROLE_PLAYER,角色球員型,FINISHER,PERIMETER_STOPPER,PG,1,55.9,46.0,22.3,45.5,40.0,QUALITY_STARTER,0.93,ROOKIE_SCALE,新秀合約,1,5.82,NONE,False,ROOKIE_EXTENSION_ELIGIBLE,85.0,0.0,11.89
1629655,Daniel Gafford,DAL,37,21.2,8.2,6.5,0.9,0.8,1.4,0.634,0.0,0.755,0.6326530612244897,0.6833333333333332,0.14,-5.9,104.6,110.5,0.106,6-10,265.0,27.0,14386320.0,14.39,16.81,1.15,0.63,2.23,1.0,16.81,57.6,0,57.6,9.41,MID_LEVEL,12.56,-1.83,0.87,ROLE_PLAYER,角色球員型,FINISHER,LIMITED_DEFENDER,PF/SF,2,42.0,58.9,16.4,25.6,39.9,ROTATION,-1.83,MID_LEVEL,中產,2,28.78,NONE,False,EXTENSION_ELIGIBLE,65.0,0.0,21.89
